X,Y,Z,wX,wY,wZ,L,R
 -8.202957,   3.853730, -13.725409,   0.539735,   0.330064,   0.774431,   6.000000,   0.500000 
-10.975102, -10.801470,  -8.142280,   0.721274,   0.468961,  -0.509745,   6.000000,   0.500000 
 -0.494155,   3.402511,   9.462859,   0.103300,   0.813256,   0.572664,   6.000000,   0.500000 
  1.981015,  -4.607805,  -9.357602,  -0.243594,   0.959845,   0.139140,   6.000000,   0.500000 
 -9.181026,   7.797494,   7.627345,  -0.258073,  -0.231527,  -0.937973,   6.000000,   0.500000 
 -2.334707,  14.523779,  -0.987054,   0.526485,  -0.580871,  -0.620808,   6.000000,   0.500000 
  5.342605,   7.567869,  10.376448,   0.087063,   0.842669,  -0.531347,   6.000000,   0.500000 
  7.523515,   9.442902,   4.825964,   0.111180,  -0.639746,   0.760502,   6.000000,   0.500000 
 14.570346,  12.941450, -13.376730,  -0.418860,   0.268038,  -0.867590,   6.000000,   0.500000 
 -1.105961,  12.305171,   9.103244,  -0.244373,  -0.585183,  -0.773203,   6.000000,   0.500000 
-11.651811,  -8.828921,  -3.022280,  -0.165275,   0.978170,   0.125964,   6.000000,   0.500000 
  3.648419, -14.904610, -14.821686,   0.321378,   0.927227,   0.192267,   6.000000,   0.500000 
 -9.367580,  -5.304268, -11.410050,   0.581975,  -0.151186,   0.799030,   6.000000,   0.500000 
 11.847485,  -4.664365,  -1.785225,   0.438822,   0.887041,   0.143503,   6.000000,   0.500000 
 -4.524143,   0.519770, -13.284633,   0.673301,   0.535095,   0.510234,   6.000000,   0.500000 
-13.883691,   6.937393,   9.191141,   0.309672,   0.168102,   0.935866,   6.000000,   0.500000 
 10.684172,  -9.433193,  11.912886,   0.656483,   0.646989,  -0.387860,   6.000000,   0.500000 
  3.403557,  13.904564,  -9.370441,   0.021405,   0.990931,   0.132659,   6.000000,   0.500000 
 -6.542016,  -5.827866, -11.233415,   0.767004,  -0.034943,   0.640691,   6.000000,   0.500000 
 -7.799708,  -1.955646,  10.279263,  -0.597649,  -0.249613,  -0.761911,   6.000000,   0.500000 
 11.527750,   7.782989, -11.734867,  -0.173196,   0.495869,  -0.850951,   6.000000,   0.500000 
 -9.922383,   8.934514,   1.271058,   0.354358,   0.338849,   0.871557,   6.000000,   0.500000 
  4.849603, -10.497402,   0.338849,   0.314143,   0.791293,  -0.524566,   6.000000,   0.500000 
 -7.965560,  -4.215001,   8.745492,  -0.567226,  -0.138447,  -0.811842,   6.000000,   0.500000 
-14.633173,  12.279727,  -8.344586,   0.562126,  -0.155737,   0.812256,   6.000000,   0.500000 
  0.491308,  -4.430569,  12.928429,   0.008973,   0.467450,  -0.883974,   6.000000,   0.500000 
 14.786304,  -9.607792,   7.656901,   0.280958,  -0.227406,   0.932389,   6.000000,   0.500000 
  6.489626,   6.649666,   9.323877,   0.081454,  -0.763441,   0.640721,   6.000000,   0.500000 
  0.731406, -12.298516, -12.158446,  -0.298748,  -0.933628,   0.197709,   6.000000,   0.500000 
 14.825394,   8.768175,   6.939883,   0.262370,  -0.131065,   0.956025,   6.000000,   0.500000 
  0.856296,   9.807186,  -2.508994,   0.081324,  -0.930319,  -0.357621,   6.000000,   0.500000 
  7.842713,   1.469968, -10.808189,  -0.152961,   0.979296,  -0.132600,   6.000000,   0.500000 
  0.167478,   3.334739,  11.193408,   0.102013,   0.858675,   0.502266,   6.000000,   0.500000 
 10.666540,  -9.096205,   5.166631,   0.496629,  -0.129044,  -0.858316,   6.000000,   0.500000 
  0.439885,  -0.815118,  -5.144314,   0.109229,  -0.832494,  -0.543160,   6.000000,   0.500000 
  1.387810,   1.938614,  -2.073589,  -0.351541,   0.588336,   0.728203,   6.000000,   0.500000 
 -7.818382,   0.399054,   9.263318,   0.653428,   0.575510,   0.491752,   6.000000,   0.500000 
-14.211394,  12.424834,  11.644806,  -0.520509,   0.131713,  -0.843636,   6.000000,   0.500000 
-10.979199, -14.338313,  10.549171,  -0.408918,   0.382951,   0.828333,   6.000000,   0.500000 
-13.325866,  -7.062188,   8.081996,  -0.617410,   0.195828,  -0.761877,   6.000000,   0.500000 
  2.614610,   1.918914, -13.746325,   0.123197,   0.988152,   0.091527,   6.000000,   0.500000 
 -5.229076,  -7.646419,   6.438243,  -0.064652,   0.320039,  -0.945196,   6.000000,   0.500000 
 -9.935721,   6.487392,  11.516872,   0.302919,   0.488661,   0.818199,   6.000000,   0.500000 
 -7.781111,  -5.741684,   9.950625,   0.459131,   0.149197,   0.875750,   6.000000,   0.500000 
-10.987925,   5.046642,  -2.462458,   0.578053,   0.091316,   0.810874,   6.000000,   0.500000 
 12.312755,   8.226593,  12.652235,  -0.276898,   0.346976,  -0.896067,   6.000000,   0.500000 
-10.197141,  -1.703801, -12.747016,  -0.879732,  -0.331258,  -0.341085,   6.000000,   0.500000 
 -7.504063,   0.814293,   8.375954,   0.689520,   0.547066,   0.474639,   6.000000,   0.500000 
  7.866855,  10.055015,  13.563981,  -0.135607,   0.321695,  -0.937082,   6.000000,   0.500000 
-13.588577, -10.887143,   9.014682,  -0.132070,  -0.038026,  -0.990511,   6.000000,   0.500000 
  6.193764,  -0.324015,   0.634099,  -0.183115,   0.981277,   0.059696,   6.000000,   0.500000 
 -2.166414,   5.144946,  -4.154532,   0.033682,   0.811488,   0.583398,   6.000000,   0.500000 
 -1.669020,   3.831166, -13.259653,  -0.242535,  -0.637440,  -0.731332,   6.000000,   0.500000 
-10.844769, -13.775455,  -5.649070,  -0.265568,   0.936604,   0.228574,   6.000000,   0.500000 
  8.812075,  10.643083,   9.270417,   0.267610,  -0.235908,   0.934202,   6.000000,   0.500000 
 -0.234238,   8.387752,  -1.755988,   0.046367,   0.887728,   0.458027,   6.000000,   0.500000 
  1.491066,  -5.222679,  -8.741624,  -0.155477,   0.956778,   0.245769,   6.000000,   0.500000 
-11.128454, -11.205193,  14.941153,  -0.227831,   0.020418,   0.973487,   6.000000,   0.500000 
  6.139162,  -1.420873,  -5.648472,   0.556259,  -0.194143,  -0.808013,   6.000000,   0.500000 
 -5.592745,   7.721680,  13.441243,  -0.105520,  -0.615620,  -0.780946,   6.000000,   0.500000 
 -5.419105,  -3.177955,  -3.660825,   0.493312,  -0.231910,   0.838368,   6.000000,   0.500000 
  9.210519,  14.221544, -10.464075,  -0.472982,  -0.870112,   0.138541,   6.000000,   0.500000 
 -3.364390, -11.791771, -12.087051,   0.337096,  -0.116527,  -0.934231,   6.000000,   0.500000 
  8.351713,  -4.963953,  13.421063,   0.893293,   0.415922,   0.170402,   6.000000,   0.500000 
  5.126531,   8.958881, -11.319544,   0.111431,   0.993745,   0.007322,   6.000000,   0.500000 
 11.166490,  13.904024,   6.715824,  -0.147513,   0.080433,  -0.985784,   6.000000,   0.500000 
 -5.575421,  -1.242673,  -7.872898,   0.461372,   0.363587,   0.809284,   6.000000,   0.500000 
 11.506391,  10.910393, -11.333871,   0.176609,  -0.006597,   0.984259,   6.000000,   0.500000 
 -6.240207,   8.757606, -14.954892,   0.104494,   0.583625,   0.805272,   6.000000,   0.500000 
 14.188008,   9.131913,  -5.217220,  -0.283079,   0.073587,  -0.956269,   6.000000,   0.500000 
 12.973597,   8.506593,  11.778679,  -0.285885,   0.326093,  -0.901073,   6.000000,   0.500000 
-14.031302,  -0.849302,  -8.282261,   0.336427,  -0.815346,   0.471199,   6.000000,   0.500000 
  2.926294,   3.922117,  14.306063,  -0.065012,  -0.996862,   0.045164,   6.000000,   0.500000 
-14.762739,  -8.566146, -14.517531,   0.611376,   0.712500,  -0.344330,   6.000000,   0.500000 
 -5.660460,  -2.637952,  -6.009774,   0.604380,   0.088403,   0.791776,   6.000000,   0.500000 
-14.011721,   0.144055,   0.848810,  -0.232418,  -0.741773,  -0.629090,   6.000000,   0.500000 
 -1.813199,  10.021354,  -3.618277,  -0.288713,   0.818438,   0.496794,   6.000000,   0.500000 
 11.367971, -10.161786,  -4.231802,  -0.232287,  -0.875587,  -0.423544,   6.000000,   0.500000 
 -8.351412,  12.313039,  -2.454305,  -0.318434,   0.815256,   0.483692,   6.000000,   0.500000 
 12.399552,   1.085230,  -5.106394,  -0.018182,  -0.872022,   0.489128,   6.000000,   0.500000 
 -0.534893,   5.403614,   7.480920,  -0.052822,   0.611699,   0.789325,   6.000000,   0.500000 
 12.380435,  -4.817596,   3.201054,   0.566098,  -0.342404,   0.749862,   6.000000,   0.500000 
  2.986328,  -3.875955,   7.004498,  -0.347586,  -0.326930,   0.878807,   6.000000,   0.500000 
-11.244374, -11.851024,  -8.229875,   0.864471,   0.335093,  -0.374703,   6.000000,   0.500000 
 11.835391,  13.937902,   4.697476,  -0.188662,   0.078406,  -0.978907,   6.000000,   0.500000 
-11.887567,   7.693979,  12.486659,   0.305193,   0.225011,   0.925326,   6.000000,   0.500000 
  6.158157,  -3.318622, -14.125448,   0.187426,   0.964749,  -0.184748,   6.000000,   0.500000 
  1.722798,  -4.836008,   5.428157,  -0.160198,  -0.144536,   0.976446,   6.000000,   0.500000 
-14.367231,  -1.673544, -11.309152,   0.791233,   0.093206,   0.604370,   6.000000,   0.500000 
 -0.105964,  11.982156,   0.915457,  -0.010653,  -0.956574,  -0.291296,   6.000000,   0.500000 
 -1.445406,  13.894472,  10.993822,   0.068117,   0.211310,   0.975043,   6.000000,   0.500000 
 -0.915656,  -8.617331,  -5.970088,  -0.282564,  -0.737343,  -0.613582,   6.000000,   0.500000 
 14.712241, -11.779603, -13.873981,   0.449100,   0.587773,  -0.672927,   6.000000,   0.500000 
 -7.958482,  -2.850596,  -7.239829,  -0.617601,   0.341092,  -0.708678,   6.000000,   0.500000 
 -2.739512,  10.971643,   6.663279,   0.353185,   0.920805,   0.165466,   6.000000,   0.500000 
  3.581042,  14.524866,  -0.986563,  -0.219123,  -0.050931,  -0.974367,   6.000000,   0.500000 
  6.369399, -13.446350, -11.525431,  -0.251336,  -0.967802,   0.013754,   6.000000,   0.500000 
 -5.740624, -11.076823,  13.363054,   0.089947,   0.185278,   0.978561,   6.000000,   0.500000 
  0.615737,   9.541498,  13.257639,  -0.212616,  -0.881340,  -0.421941,   6.000000,   0.500000 
-13.940327,  10.818392,  -7.000029,  -0.228107,  -0.200720,  -0.952722,   6.000000,   0.500000 
  5.726397,  14.098253,  11.355855,   0.481647,   0.308115,   0.820416,   6.000000,   0.500000 
-10.250781,  14.985087,  10.682142,  -0.496823,   0.292366,   0.817123,   6.000000,   0.500000 
  2.986668,   1.492439,  -4.187291,   0.332923,  -0.476138,  -0.813913,   6.000000,   0.500000 
  9.169439,   2.337005,  10.198350,  -0.248626,  -0.740647,   0.624202,   6.000000,   0.500000 
  6.891493,  -8.999887,  -1.328927,   0.289577,   0.747708,  -0.597561,   6.000000,   0.500000 
-13.907307,  -1.989672,  11.292878,  -0.804670,  -0.317599,  -0.501634,   6.000000,   0.500000 
  1.233898,   4.814633,  -6.916527,   0.148475,  -0.888039,  -0.435134,   6.000000,   0.500000 
 -1.177090,  14.701021,  -1.515797,   0.592777,  -0.648595,  -0.477430,   6.000000,   0.500000 
  2.491850,  11.041178,   0.607244,   0.085242,   0.977052,   0.195203,   6.000000,   0.500000 
 10.912760,   0.067548,  10.168370,   0.239965,   0.911048,  -0.335274,   6.000000,   0.500000 
  8.782784,  -7.843228,   3.319289,   0.942398,  -0.242469,  -0.230423,   6.000000,   0.500000 
  4.739613,  -6.008034,   9.836056,   0.327863,   0.902261,  -0.280056,   6.000000,   0.500000 
 -2.256070, -12.535172,  -4.829946,  -0.456513,   0.821546,   0.341553,   6.000000,   0.500000 
 10.596562,   4.645092,  12.646849,   0.278613,  -0.647013,   0.709753,   6.000000,   0.500000 
  4.530765,  -3.538991, -11.529037,  -0.027768,  -0.988946,  -0.145654,   6.000000,   0.500000 
  4.833159,   0.024996,   5.073910,   0.032520,  -0.999128,  -0.026175,   6.000000,   0.500000 
 -0.566795,   1.322785,  -9.114095,   0.102471,  -0.829761,  -0.548632,   6.000000,   0.500000 
 -0.478664,   1.850499,   0.292999,  -0.112935,  -0.510254,  -0.852577,   6.000000,   0.500000 
-12.845524,   7.768404,  -6.388884,  -0.240344,   0.240893,  -0.940322,   6.000000,   0.500000 
  8.184293,   2.787350,  -9.846005,  -0.084896,   0.942665,  -0.322762,   6.000000,   0.500000 
 10.460562,  13.007927,  -7.379880,   0.379668,   0.622664,   0.684209,   6.000000,   0.500000 
 -5.372473, -10.903761,  -8.899775,  -0.124024,   0.565339,   0.815482,   6.000000,   0.500000 
 14.995058,  -5.026290, -11.415794,  -0.712445,  -0.700779,  -0.036473,   6.000000,   0.500000 
 11.921775,  12.546507, -13.157671,   0.223793,   0.065390,   0.972441,   6.000000,   0.500000 
 -2.233005, -10.222041, -14.039372,  -0.060573,  -0.271779,   0.960451,   6.000000,   0.500000 
-14.277495,  -4.571804,  12.983690,  -0.879496,  -0.335156,  -0.337872,   6.000000,   0.500000 
 -2.700409,   2.586048, -13.854215,   0.177756,   0.751217,   0.635669,   6.000000,   0.500000 
 -2.673907,  13.831756,   9.277365,  -0.415086,  -0.396195,   0.818983,   6.000000,   0.500000 
 -2.925136,  -2.827970,   9.478294,   0.386327,   0.073203,   0.919452,   6.000000,   0.500000 
 13.415389,  10.686280, -11.328657,  -0.177773,  -0.092054,  -0.979757,   6.000000,   0.500000 
 10.057076,  -6.129893,  -1.551146,   0.431336,   0.858483,  -0.277408,   6.000000,   0.500000 
 12.423729,  -3.920451,  -2.502654,  -0.343242,  -0.927866,  -0.145771,   6.000000,   0.500000 
  9.607212,   6.929582,  -1.676435,  -0.238140,   0.444035,  -0.863784,   6.000000,   0.500000 
  0.459775,  -5.103555,   5.389129,  -0.001597,  -0.194514,   0.980899,   6.000000,   0.500000 
 -9.795240,  12.140482,   9.986135,  -0.404519,  -0.302124,  -0.863184,   6.000000,   0.500000 
-13.606962,  -6.285558,   8.554482,  -0.615796,   0.202101,  -0.761544,   6.000000,   0.500000 
 -2.974685,   5.732613,  14.981650,   0.222358,  -0.634527,  -0.740224,   6.000000,   0.500000 
 -4.103360,  -9.477867,  -4.470479,   0.059997,   0.845074,   0.531272,   6.000000,   0.500000 
 12.370364,  13.800416,  13.822645,   0.143066,  -0.134902,   0.980476,   6.000000,   0.500000 
 -2.149213, -14.548106,   7.860402,   0.271432,   0.390941,  -0.879483,   6.000000,   0.500000 
 -1.831677,  13.249802,  12.597510,   0.075003,  -0.446733,  -0.891518,   6.000000,   0.500000 
 12.800411,   3.273028, -11.851103,   0.273390,  -0.773328,   0.572033,   6.000000,   0.500000 
-13.359372,   1.553523,  -6.346023,   0.426989,  -0.432133,   0.794319,   6.000000,   0.500000 
 11.621577,  13.846738,  -1.601029,  -0.165851,  -0.170055,  -0.971378,   6.000000,   0.500000 
 14.177666, -14.599066,  -5.991313,   0.506665,   0.831688,   0.227125,   6.000000,   0.500000 
-13.734590,  -2.378235,   2.475879,   0.493059,   0.652536,   0.575403,   6.000000,   0.500000 
 -1.537112,  -9.040507,   0.770588,  -0.282859,  -0.676477,   0.679978,   6.000000,   0.500000 
 -6.173769,  -1.331343, -10.213609,  -0.574878,  -0.181502,  -0.797855,   6.000000,   0.500000 
 -4.604806,   4.471225, -11.282153,  -0.339080,  -0.571608,  -0.747188,   6.000000,   0.500000 
 -6.832642,  -5.618098, -12.454061,  -0.741849,  -0.149860,  -0.653607,   6.000000,   0.500000 
-14.920399,  11.951371,  -1.405462,  -0.218753,  -0.210262,  -0.952857,   6.000000,   0.500000 
  0.856283,  13.583639,   3.986459,  -0.307487,  -0.909263,  -0.280523,   6.000000,   0.500000 
 10.829167,  10.583758,  -0.278251,   0.351411,  -0.063273,   0.934081,   6.000000,   0.500000 
 11.822605,  -7.698018,  13.701292,   0.700614,   0.699980,   0.138447,   6.000000,   0.500000 
 -8.300833,  -2.656788, -14.168651,  -0.798774,  -0.291068,  -0.526536,   6.000000,   0.500000 
  7.290373,   8.056274, -10.777674,   0.112889,   0.991654,  -0.062272,   6.000000,   0.500000 
 -7.899019,   8.397449,   6.974592,  -0.362008,  -0.375849,  -0.853046,   6.000000,   0.500000 
 11.424001,  -3.135209, -10.928594,   0.005521,  -0.996562,   0.082672,   6.000000,   0.500000 
  3.698111, -14.620795,  -1.958133,   0.204425,   0.082015,   0.975440,   6.000000,   0.500000 
 -8.947679,  -1.398932,  -4.810635,  -0.391938,   0.436604,  -0.809791,   6.000000,   0.500000 
  2.284796, -12.562025, -11.442362,   0.087346,   0.995580,   0.034516,   6.000000,   0.500000 
  3.830748,  -7.312989,  -6.406450,   0.628269,   0.680403,  -0.377266,   6.000000,   0.500000 
 10.138909,  -4.084356,  -1.612512,  -0.157389,  -0.863396,   0.479350,   6.000000,   0.500000 
 -3.655127, -12.173024,  -4.775391,  -0.364190,   0.854842,   0.369609,   6.000000,   0.500000 
 -8.133633,  14.030109,   9.622045,   0.430162,  -0.219711,  -0.875607,   6.000000,   0.500000 
 -1.648248,  11.022532,  -4.015188,  -0.329186,   0.815224,   0.476495,   6.000000,   0.500000 
-10.015268,   7.409065,  11.321287,  -0.256382,  -0.487201,  -0.834807,   6.000000,   0.500000 
  4.558493,  -3.356478, -14.364038,   0.201148,   0.954369,  -0.220725,   6.000000,   0.500000 
  7.390037,   1.590000,   0.377339,   0.257784,  -0.966069,   0.016089,   6.000000,   0.500000 
-12.857933,   4.810294, -14.848401,  -0.464593,   0.056432,  -0.883724,   6.000000,   0.500000 
  3.474810,   9.634927, -10.926846,  -0.101932,  -0.980742,  -0.166599,   6.000000,   0.500000 
 -8.485130,   4.616282,   8.463984,   0.307614,   0.645278,   0.699278,   6.000000,   0.500000 
-10.291348,   9.287942,  -7.351253,  -0.694841,   0.595718,  -0.402884,   6.000000,   0.500000 
  6.183532, -11.810365, -10.402719,  -0.004603,   0.998363,   0.057016,   6.000000,   0.500000 
-13.832454,  -6.421244,   4.770340,  -0.528128,   0.127381,  -0.839556,   6.000000,   0.500000 
-12.580249, -10.367597, -14.137881,   0.080772,   0.349730,  -0.933362,   6.000000,   0.500000 
  0.763675,   8.764878, -13.569424,   0.022226,   0.910475,   0.412967,   6.000000,   0.500000 
  2.430787, -14.620544,  -3.148415,  -0.375504,  -0.465521,  -0.801428,   6.000000,   0.500000 
  4.507031,  -9.096896,   9.407768,   0.382993,   0.897333,   0.219340,   6.000000,   0.500000 
  4.249470,  -1.313630,  12.888726,  -0.236143,  -0.819523,   0.522128,   6.000000,   0.500000 
-14.836641,   5.490365, -12.184755,  -0.373832,   0.401846,  -0.835924,   6.000000,   0.500000 
 10.495367,   7.757481, -14.908161,   0.211268,  -0.468953,   0.857583,   6.000000,   0.500000 
 11.442574,   3.729368,  -4.954665,  -0.014390,   0.590888,  -0.806625,   6.000000,   0.500000 
-11.882165,   4.054107,   2.760274,   0.502493,   0.404039,   0.764365,   6.000000,   0.500000 
  1.511272,  -7.936444,  10.460351,   0.178114,   0.594994,  -0.783746,   6.000000,   0.500000 
 -7.474058,   5.105741,  -4.466868,  -0.321906,  -0.534192,  -0.781675,   6.000000,   0.500000 
-14.621947, -14.908977,   6.207911,   0.117022,   0.129399,   0.984663,   6.000000,   0.500000 
 12.162697,   3.421817,  14.503967,   0.359781,  -0.679660,   0.639234,   6.000000,   0.500000 
 13.130947, -14.977304,  12.970817,  -0.044513,   0.019571,  -0.998817,   6.000000,   0.500000 
 -8.111756,  10.859210,   7.638208,  -0.235100,  -0.287218,  -0.928566,   6.000000,   0.500000 
 13.973540,  -2.158115,  -1.691031,  -0.245293,  -0.899770,  -0.360895,   6.000000,   0.500000 
 11.062145,   5.403937,   7.308715,  -0.095684,  -0.589440,   0.802125,   6.000000,   0.500000 
 -0.861432,   0.536130,  -6.346641,   0.024629,  -0.723692,  -0.689684,   6.000000,   0.500000 
 14.164539,  -2.414184, -13.354776,   0.837071,   0.373230,   0.400014,   6.000000,   0.500000 
 -7.148178,  14.497264,   8.674180,   0.460805,  -0.246067,  -0.852707,   6.000000,   0.500000 
  2.021575,  -3.807927,   9.647885,  -0.310535,  -0.351890,   0.883030,   6.000000,   0.500000 
 11.093717,  14.616726,  10.353287,   0.031066,   0.095916,  -0.994905,   6.000000,   0.500000 
 11.302171,   8.465089,  14.083342,   0.281882,  -0.384161,   0.879183,   6.000000,   0.500000 
